"id","movie_id","genre_id"
"538d13ab-d12f-4bfb-9f29-65a777a6e8a1",519106,35
"792a5607-701f-4b5a-b0b6-9f348c7b7188",479869,10402
"94e16d1c-4653-4bc7-9a0a-7885bb78ccbb",479869,18
"57b1781c-8241-4fac-8ffb-b88e82d9ac49",459616,35
"2cd092b7-71cf-4048-9f8a-2349275c6e61",501633,35
"5d9ea2cb-627a-46a0-a989-06e48dfd48c6",493099,99
"0e20d324-e0fa-4407-9e01-9e44e6bbdb5b",509364,18
"20b9fce3-2957-4310-8eb9-2cf4751f4af5",471856,35
"81ba896a-10c5-4115-a264-268bea628fc1",456929,18
"260ff4c2-7491-4416-b074-10de3cd9b8a3",456929,35
"b7b69d54-a7e3-4864-ad3b-055cd96a859c",543580,99
"2a3ff8c5-2be8-4da5-8fcf-3199e8abc63e",543580,36
"ee129e6c-8a6f-48c3-ba08-0803ed9093e1",543580,10752
"f5474ae3-094a-47db-9516-ee1daeab7997",574353,99
"afe8d634-e774-44f0-82e3-d8ff3ec50da4",463322,27
"0a1e8a08-353e-45de-bb52-881502222396",463322,18
"f1d37f17-384f-497b-a017-2cc5ce8fe216",463322,14
"d4c966c9-dc2a-4ee4-8080-d24a3052e80e",433502,18
"8e1d6e3c-f229-4ab0-8779-d95a3e504bb9",433502,10749
"ad0d22be-8714-4ee9-b4ad-a1006eb56ced",433502,10752
"eaa5557c-09ce-414b-8af4-07d7201b7e7f",502422,18
"85aadfb7-8b40-462c-869e-8da5f7f4de23",502422,35
"33642c20-6958-4feb-9cc1-d1b7d3a02d80",452397,10402
"65ff9b0a-8c49-440a-9654-201b5ffc4f35",539050,18
"078184e5-12b1-43b1-8e93-c8e5e2b84fe6",441393,80
"ed8835f8-55fc-48cc-9b99-5a61649ab80c",441393,10749
"7dcde434-e318-4f10-a6d4-b24b91788c47",441393,18
"b777d79e-00d3-4f61-9688-fbef79fddd8c",469274,12
"46a8ddd8-614d-497a-ac46-dcd3af0bbe92",469274,35
"4352a37f-96c5-4e5d-b3ad-eb3dd3fb6a76",463319,28
"a8718d97-7b22-498e-b38c-2528916a8d9a",463319,18
"ff6650fb-4c13-43bb-8716-d2bc8ae1e223",427214,35
"c1430ecb-e109-4099-b8b5-39e59c8f3f23",427214,18
"2601767d-6741-4069-8e37-f3122548515b",427214,36
"c09febd3-17ae-42b3-a823-fed90415836a",554577,80
"fc0f4a11-394d-4ca3-9842-8b7a98f74789",356199,99
"44649186-e8fe-4497-81ff-e99a954610e5",356199,10402
"1b9f47d4-edcb-439b-abf5-1b67fcacb74c",585830,27
"4c3ad5d1-74f4-4e40-b50f-5328462fad18",585830,53
"35e40ac2-7552-4cec-aebe-435b0297f439",489985,99
"1209b4eb-fe3b-4295-8090-9f40e355c4a6",519255,18
"26c6d414-0309-498e-83c7-aecfcaeaf936",519255,10402
"f726b93f-68cc-46ef-bdf5-3e946054f3e2",519255,10749
"5bd7cef3-bf04-4e7a-8d93-519159df12d8",519255,53
"e09e0b30-2fe5-4e93-96f1-d0be53769510",488397,10751
"e15b40e7-5f79-4757-9c31-babf3089c63b",488397,16
"405a17c2-cfb6-4ce7-9212-0ec169f47a7b",488397,12
"96729b76-73fb-4407-a163-f7cd5d227a24",488397,35
"58a97571-c19a-4f62-b3c0-adfaf2eb6f34",570131,35
"5e87a72f-79a2-489c-86dc-2cc0cdfc1db3",426249,18
"73bb0dcf-dbc6-4cb9-a560-55e45f82c236",426249,27
"066cae1c-bb7a-4d14-bb4f-a14d1bddf868",426249,53
"a5715e75-9477-4b96-9608-bad6bb716221",426249,35
"e50e2122-f252-4355-adfd-5f89db11ef0d",503314,28
"7d6cd8a8-359d-4808-8c1d-123058b30a41",503314,16
"7a7fc887-367a-45ef-a9a0-425c7be5c770",503314,14
"3768cb93-d9bf-4463-943f-df703dbc3eab",503314,12
"5c9ed78c-41a1-4274-9d91-61cb485b84aa",503314,35
"ad103ec4-cabf-484a-a258-4da7cf9b859e",503314,878
"48b9a261-f646-4ce3-a9a5-3589ae40f208",489243,18
"d2699bc6-693e-48b5-9902-bf7ae0510dde",399440,36
"6d1ba7ff-1b89-4211-832a-d0d183eae3ca",399440,18
"120cf38b-f35f-4541-8aa1-6789538bc5a9",16646,18
"2d6bb260-ef16-4ae4-8783-a4e2455b6ef1",16646,14
"8472b95c-afdd-4152-95ef-a18566b85189",16646,36
"cdc23be2-aad3-4dd3-a7a1-0b645f5ab0d5",16646,9648
"0f1dd285-97a1-4e62-a503-f7bd5a958556",485189,18
"1ff27439-d387-4928-9168-1f291706025c",517987,18
"45103cbb-e9ef-48df-93bb-fb7876e7e9d4",517987,10749
"0c64b3e6-680b-49bc-ab53-b61a3306d937",492994,99
"87a6671e-c1c2-4bfe-baf2-6973e6ae668b",502147,18
"34e5ae30-f63a-482d-adb6-bceccf096356",502147,36
"be4aff13-9bf1-4ecc-8b6c-0418312b3f95",502147,35
"67a0444d-2d1f-4d29-b15d-860aeecc8c31",502406,27
"7ae3ff91-b757-4d89-ab59-5d18a3b122c9",348657,53
"53b3204e-4a71-422a-95ad-fb147522bba1",348657,18
"3cb1f0d2-4b7f-4fa1-8637-5962ffefe300",537526,9648
"e83265e1-3276-45ba-b20e-db0bd709a9b1",537526,18
"6c02d7fe-7b02-4ccf-b9da-fdb6acd02943",537526,53
"1d3e785d-9489-49aa-ae59-711e9cc810d3",331986,18
"667b8479-a0c5-466e-afa1-530b787acf74",561032,99
"18f8bf55-1944-4c34-a83b-a267cbb2d51d",498743,18
"e214aa02-a3e8-43f0-883a-833d32b4689f",498743,28
"c115f3f5-dd77-48c7-a886-97ce7182a60b",498743,53
"35b3a626-2f1f-49aa-bfad-dbb607ba28e9",498743,37
"3e811fe7-7add-494c-b6e6-61345caec220",584562,18
"3008c57a-29a5-4d3f-8f22-4718551da8b2",584562,35
"54212d91-bd52-4228-af6c-47cd1f4a34d4",489170,18
"61daf83d-c509-4daf-bf54-84ff9aed4013",595172,16
"3898f12d-471e-476e-bbf4-c1ff72f69c9b",595172,12
"23d605b3-d24a-4055-b00a-1d5293a1836f",433499,10749
"fe8d82a1-86d5-4f41-98c4-5b7986918df8",433499,80
"5d6d9a5d-c6cf-455f-b9da-c3d60ff99ea7",471853,18
"921195ed-dcae-48e3-8730-b119aed28f1e",509733,16
"b3b8f7d1-9f23-41a4-a166-f11939212aa2",509733,12
"7600ecef-d481-4f16-a268-d214aedd60ee",509733,35
"80e02737-939b-4354-b831-3f41d1c41979",541768,28
"81ef3ab7-ddbc-4d09-ba74-fd06bd1f53ae",541768,53
"ef269d4b-13e1-48e4-9435-ce47e58a2379",541768,80
"db763b15-f979-4ee8-b4a8-486d7ea7d247",11832,35
"01758662-dd28-4175-958c-6c619a1f1c2c",11832,18
"cb34602f-d367-49d1-b0c0-ff08da91696b",544392,18
"d80ae33f-f2ea-4511-b5ed-ec543ac59f94",302349,28
"bee9c8a0-6414-4713-a67a-9324875b89d0",302349,35
"865ce346-10d4-458b-8d7e-0895b9da599f",302349,14
"ac8af5e9-4949-4d77-a0d9-f30e357024db",302349,878
"b6a46086-8b09-42c1-a60b-3a76e3948229",518736,18
"989ce542-f6be-4101-af19-d6afd9f7fa3a",513302,16
"91cdd1ef-1209-47e1-b15b-49b5ac6ad1a9",513302,12
"67340191-837e-45cc-a41e-de26bd1e2e58",513302,10751
"e0c491fb-c636-4760-b133-ea0137f62dfd",518496,18
"8b73feeb-5e4e-4252-8b01-77e7b5c1a6d9",566454,18
"2fe9b436-dfbf-420c-9c18-8df3e6a66b92",587367,16
"a912ba6b-5d0b-4ac1-8701-32b7f02fa8ce",587367,35
"a84ae6e8-cdd0-438c-a7f8-45050e4fbc02",551027,18
"20d25f18-03ac-4539-8dd4-2c0514a591ae",484901,18
"4bfdb0e8-adae-40a4-9a60-7a88aef67fab",555799,99
"5d70e654-1201-4e62-8d21-be7bb4a0e4c4",500268,35
"19e56f35-d3d4-4584-a3d0-c21f1450edf1",500268,18
"e9724506-60af-41bd-8dc0-22e70717f4d5",500268,10749
"d5e44819-0ce3-47c2-ac2b-bc70cb607671",494603,10751
"cf912f86-83b7-4b8c-934f-7c037e5c6d66",494603,16
"b39d184d-ef34-46db-a3a7-e52a5715275c",494603,35
"6ab3bc9e-7d20-4c64-9d54-1d6a897e505d",482981,10402
"7b64ed23-0be9-486a-a0e8-690d6d51cd4e",482981,35
"7d498bae-f768-40db-bffd-479344dabb3a",482981,18
"c6c26483-fcde-4706-8516-d03fb06bd09e",485166,18
"3fc41f51-7c79-4843-984e-9646d80b866a",549559,99
"16577d31-81e3-4e9b-b0e0-9ee6707be77c",549559,36
"0d2a1c74-c955-4f7b-9ced-405652d7ffe1",547539,35
"1fda992d-a657-4d61-b2de-16d4052e66d8",547539,18
"5c909257-d8d4-403b-896a-2c5ac237bb7f",437626,18
"1f089018-3ea1-43cb-a2d2-928457d2a9cf",437626,80
"66130608-4088-4205-8413-1b57b6ec50d7",537681,18
"6cf5c4cc-4327-4d1e-bf97-f4129c1e7981",544510,18
"c199cff2-d361-4c1e-84a6-05116578eb09",544510,36
"1e7c9be0-b7e9-4bc7-8351-069e35d76dc4",544510,35
"67e57d5f-4e72-4419-8c34-4d35dabea627",505423,27
"af5ab7ad-b18a-4684-bcb7-293a510c061a",505423,18
"817d3a9f-0790-4116-9d32-8dc87f6cc788",505423,9648
"47b6e43a-4d85-4e03-99fd-b94d2874410d",553030,18
"e6ccac81-8fd3-448c-9054-cd5ea0f92ecc",495671,18
"917f0503-4850-4d07-84a2-10359d883a47",495671,35
"be1af1d3-40b2-4d3d-a6d4-a357614ac2ff",508003,99
"002f7afc-9eef-411a-b2eb-e3c566039446",519121,18
"5bce4457-75b1-4c92-8f47-3b20f6fbf42d",454161,80
"c58f7caf-df81-40c3-814e-667004cd5854",477887,18
"c02582a5-bebf-44ef-ba86-e9bb5fb5f2c9",562289,35
"6804208b-e50f-4333-92f7-511c6c928271",500853,18
"bfc13e78-95a7-4756-8037-fa9dbe9df835",564145,16
"a7502f85-8c42-4d5d-9e3b-c07913ee475c",564145,12
"d6edf4e5-58d9-4176-a6c0-3fb2ae6ce039",564145,35
"20c4781f-0519-4cc4-beb2-2a3eac9eead6",564145,10751
"e07eb90e-33ef-4c8d-a6fb-5048ab5b9e8c",564145,14
"d34d41b9-a1e5-4caf-98ab-f292e321119f",537632,99
"6d3b85b0-7277-4ab3-b445-5b985c2f4a24",569104,28
"c6ae591f-efbb-4507-a345-a73c1ab683f3",569104,35
"a072c223-5359-4f82-815b-cd61e92761ac",569104,10751
"a3497b8e-ada2-4ca3-a5e7-e534bc3718ff",569104,53
"b7af28b4-fd5b-4a4a-97ed-8178214c8679",401686,18
"c6378c1c-f206-497f-86d0-eac3d2f4a1ba",512865,18
"f4270b65-dce7-428c-976d-687b3ec9dc00",499086,18
"237d3a60-fc61-4106-b077-020b8a2514f4",537707,16
"e17ffc9e-f064-4d67-a3d5-903f297adda1",537707,18
"cfec3f68-f323-49b9-8495-d82ba6aad3c6",518749,18
"2ff0a2db-230d-4cc3-8cb7-be544f315458",541660,18
"8428c970-c12d-403c-8dbd-63100c7a1070",491473,18
"7bd6118c-b19d-4738-8a1c-08cc9630b325",491473,10749
"56c8e4af-3bbb-49ee-91c4-93ebab8909fe",519465,18
"a840d78f-4b23-4e03-89ca-98eeb1bc1c58",8844,12
"f0e2f90f-7a23-4914-9de2-5a719d5ff337",8844,14
"bc480af3-646e-4dd6-bed6-7a4d31d6ff50",8844,10751
"aad99e65-bba7-49ab-9f3b-97425f83001c",378107,16
"665a3599-5fcd-4a29-9029-223d94d59859",378107,99
"337a6943-7abc-4d94-8b82-29e9e2b9096b",378107,36
"19067a6a-c359-45e8-880d-5047c1966c3e",491317,18
"56ce979f-9e2a-4e66-bc61-31a42ea7ec21",535692,35
"149a3ec0-0b0b-4c0c-976f-8bfe8b5fef47",519185,18
"acec194b-5b03-42fb-b067-1a0a6721f76b",4267,10749
"004962ea-9ee8-4365-92ab-acd39abe11d2",4267,35
"d556d5da-c1f1-416d-809d-e3e074f620e3",4267,18
"090919c7-67f8-47f1-bdf9-e5ca6f5a728b",510034,18
"81e8ca72-9667-4fc2-9708-feff392d58d9",514577,18
"40df58a4-198f-4530-99eb-bd9f228044ec",499161,99
"6eb4b23f-0215-48d2-9b2e-f95aa50a4c18",521934,27
"a4ee2788-808b-43d2-afd2-ce9d6f5e0230",521934,18
"38b54703-3752-45ef-b412-c12202a6b1b4",567646,35
"d31afecc-83bb-43bc-a49e-9cab5e2f5331",567646,9648
"9b8e155f-efc3-4c5f-b9e2-550f43b0b31b",583733,18
"181df665-470b-40df-80a0-5fc4d40f37e1",541576,99
"6b29d521-5ed3-4f07-ac5f-868a359061fe",493900,18
"344cf5e0-2df1-4fbe-840f-24243efe965f",493900,10749
"922f3fdc-b682-4227-919b-e7010eef015e",493900,35
"8d3d4a33-aa25-40b7-8260-d61d53463f6c",475930,18
"ce082d71-0f26-4b57-9b52-463ffc0608c6",475930,53
"71ed33eb-740e-4453-805a-f6778e239939",475930,27
"dfb8c0de-613d-498e-83b8-d4594e6e5085",322520,99
"462ae219-08a0-4655-aa97-f0194dcf5157",560964,28
"b09f42e2-d68d-4536-8333-d7eb4be7dfcd",560964,12
"96a290c5-2ad8-4823-be76-74ea68fc2b51",432011,53
"8a59fae0-8c5d-4d17-af23-07945f029e33",432011,18
"d7f11c0d-3ac6-423b-a5b6-9242b5c3c11e",515929,18
"f2f919ba-20da-402c-b2ae-17c6f9f4021b",500860,18
"bf8d2917-3635-49de-8a92-de399ba626c6",592898,18
"eea57782-0b7b-4e7e-b483-89aac0bd692e",571078,80
"7caa8a0e-c46d-4a85-ae31-667b68f3d651",504592,18
"2cc6c7ad-81f1-43b2-8e47-bd4ea2464a7c",504592,878
"9911c9f2-e68b-4d4b-bc6c-01f3ce8c95c4",510689,80
"65128ce8-d018-4230-8b1e-f8389fa87868",510689,27
"c0807a6e-d25c-44d9-bcfc-6e79e6017c81",510689,53
"d9bae9ce-ab72-486b-b693-3fbf85f76eeb",479520,18
"9d2f91ca-cb27-45fa-869f-d7d53382db39",490000,18
"1f36b3fe-61d7-439a-8420-7a813c306eb0",519473,9648
"56698210-c8ba-401d-9ad3-267a4e17d413",519473,80
"3d0ed732-b4e1-4059-9e09-54551c4aa5b9",519473,35
"708fbf09-c0fd-4b55-aa2e-6db74d26976b",519473,10751
"90a2756f-8e73-4528-a712-6a61edc275e0",571632,18
"bb08a3e9-6520-4504-a4f7-0fefa1b90fc0",504253,18
"a64a3fb1-a4eb-4dbb-aeb7-072eb5b65019",504253,16
"842f955f-01c6-42b5-9b48-3d967d3747e3",504253,10749
"514c096f-b97e-4259-80c0-fb35b5247d28",552709,53
"fd542545-131b-49a9-9615-9a5719a56ffe",552709,9648
"2dd82c2c-ec15-445e-afaa-2d6e30b07400",552709,18
"9a945261-6f0b-4f09-b7c1-2aaef5b96ce2",517731,18
"86f44da8-2ece-418f-a8a5-0965eaa17652",464566,18
"f9b4f403-8a58-463f-9fde-8f7bd5a13908",464566,36
"0267845c-f8ff-4683-b02b-d61733ec6349",464566,80
"78e69c50-a011-4340-a415-79649a2a3e14",464566,12
"b9460b18-7674-4fc1-8c96-28cc1e9b5dd7",464566,9648
"2da1501d-138e-4211-8ad0-3289e9e257dd",464566,53
"6ca69d5b-8275-4bf1-8280-5043f6ab61c0",514684,35
"a6833364-ac31-4213-948f-da6a804a76d8",559713,35
"c8521f5d-e52d-4c56-9aca-5b994ffa0ac0",559713,18
"6e6296cd-786f-4508-85d4-5beda585d8bb",559713,10402
"5244b5c1-06bb-446c-8eff-83a2fafbbeea",464561,18
"b5849b12-8892-40b2-9c35-5a538935861a",464561,80
"3a126e79-1330-4adf-82c3-c22d2b85517a",561318,99
"d92e0149-7e8e-4902-ae17-adea730d53a6",565373,18
"5b8ff554-8c71-459b-9719-e7ea8ab58014",565373,27
"b6beb901-026f-49b8-8fe7-b625d516e506",596034,18
"3d039efa-3a15-45c4-ad20-bbf0384ef2a4",484428,18
"fb4b72cf-b550-4781-ad07-82b0868c1944",584166,35
"4b346864-e6df-4e0a-be96-4fc072919bce",584166,18
"6b07a595-5820-4b5b-8ede-167c5632da04",498448,28
"0cfaf1ba-03a9-4dda-a8a7-0f057a9aaa95",498448,18
"39e71137-c531-4fc6-95ce-154bb5f9d794",498448,36
"37bd73f7-cfb2-4289-95d0-dc1a9c2c1e4e",498517,18
"e8b3a9d7-7175-479a-9aa8-4c80261e7a56",512788,16
"fc51fd6c-af3d-4717-9a38-d6d04e948252",512788,10749
"06ae91fe-82a7-4b96-97a6-641d011fd329",500824,18
"1725e9e4-71d2-4a65-bc17-840888b4fec4",482936,53
"4a2a8c67-58ae-4a26-b089-a5ddd843169b",482936,18
"1a4a05bb-f139-4979-b220-0d680081a746",418726,35
"28214da0-0324-4370-b069-6ee2586f021f",362058,10751
"5cb4e0cf-511a-499b-bdf6-99ac77ee9475",362058,16
"75b9d436-db31-41b9-ad43-860f87ebd831",362058,14
"22267e63-8d48-4ee3-840c-c1f9d309a3af",362058,35
"80105acf-4fc8-4edf-9d79-c20916eaea08",493483,18
"1c1df39c-4ed5-4bdc-ba43-e3945ef7c8a1",515353,16
"3486bb00-b2ed-4a27-83e3-b6c9edcceefc",509904,99
"a333e012-8e8f-4a21-bd2f-c5ae07c4dd1c",41245,18
"5b52fd76-30de-460a-b9c8-4703ecc4107c",592545,10749
"1167a073-fa5e-47c7-b58d-f32fc761145a",592545,53
"b5f8607e-8308-4e45-b8ac-a5bd2c014254",568908,35
"faed1ded-7426-4a91-b8d2-0142d4a5cc26",572696,53
"0088a832-d575-471e-8b4d-4b26286b542b",541578,99
"40835044-4430-4403-a632-f6b81cbf9a17",528162,18
"67feeea2-089f-4c7d-9380-cfe06e69e3e8",537755,80
"4dab6454-eb6e-424f-ba85-c00ef978f654",537755,9648
"b7ee4765-7910-4e8f-aea3-de00cfa6bd0f",349067,14
"ed57bec7-32aa-4fc5-bef6-f909155d51b0",349067,27
"22da72e5-465c-4f0c-8ee8-c8af54170e6e",518495,35
"60390cf2-a424-4bc3-a124-316b5de1b8ad",518495,878
"12214dd7-b6e8-467c-bff6-e38934556eb2",518495,18
"99ac1127-a478-45a0-99d1-5ac7766dc87b",518495,14
"280fd8c7-5265-48da-8da5-2a83b7041b04",584134,27
"1a186cde-1c3b-453f-9ff8-8b0931d370fe",537651,18
"859aabf4-ac76-459a-be1c-32544d6b2e85",595852,28
"1ab9f751-afff-4236-bd39-abaf21455fea",519010,18
"e9ad199d-9c4c-4ed1-a5bd-f3bd1bfe00a3",570973,99
"00bef526-dbad-4bd7-ba03-15289aee9402",501590,18
"7e9543dd-b30e-4cf9-8b8f-22a3e2d3aa21",529784,35
"6cc28b07-1272-4d58-b6c0-0b2d71111f10",529784,18
"eab9bbf0-c235-4e55-a2a1-f650460f2a72",537878,18
"a514e92f-1152-4708-9f91-06b47415c061",593947,10749
"515cae5e-b1f9-401f-8a42-eaf25245891a",593947,18
"d5c88d99-f157-4761-98f8-94f648ed3996",545836,18
"786ee93e-8324-4de2-bad8-66fe2c820581",545836,36
"0a4ccabc-8756-44a0-8080-04b4533ed625",520922,18
"7911e116-9ca6-4aeb-a803-8c37ffe6313b",514586,18
"34cd14e1-3d5e-47fb-adad-c0599c395f85",514586,10749
"61f06ab9-f5ac-4048-9e79-97a4e6f1f6bd",543878,16
"3229da68-3cfd-42d1-ba7d-6548f2f0b2b1",543878,10751
"f3ff30e9-a111-4100-9919-a8b7dc6d15f6",537531,99
"b83698d9-faf5-42fc-8c0d-1b174811d8c0",471858,18
"ad84138d-3977-427b-98e3-38bca49a0821",542269,18
"91e2699e-c179-4ef5-b8da-f6148865f7ac",542269,53
"b3a71c36-53b7-4ac0-b763-57a9a800fe1e",482710,18
"7b295cee-c0aa-431d-8b2d-60852c314e61",545567,10749
"d5f7fe5a-3842-47b8-95f9-26c37abb5e11",545567,35
"5b7b0782-441e-4106-9c7b-d284f7290bc4",545567,18
"497a48d3-46c7-4961-a955-728e9d02b31a",399056,18
"72ad95b9-8cc6-4a8d-83b0-dfe436e3713d",399056,53
"e9535a7c-e0e4-4e3b-b0dd-338ed8431ac9",584030,80
"e6307074-e5d6-4447-991d-aae05f026da1",584030,18
"29ea2559-82c7-4938-b890-4f6d5c38c789",535421,18
"78e93ed6-c664-4c6e-aa3c-75828ff7372e",518747,16
"8a0088a8-6edc-4766-89ee-44e748faa695",567410,18
"04ac9632-6fac-4634-846c-20175f5cf494",485359,36
"5ca1f410-04ca-47c1-8ed0-747ad9c69ae0",485359,18
"2718017f-d09c-406e-82a9-f5726c6a5cd2",596085,80
"897666bd-ad72-4e16-976e-8a3fb17187bb",596085,35
"e1a45374-69f5-4bfc-84a9-bb886833e34f",596085,10749
"1b60d203-d063-45f4-8bcf-f71d7ad027db",596196,99
"46fdf7de-b792-4c2e-8b79-f99c7af36943",539451,99
"c4ecd8b5-1fa3-47f5-943f-88222ff8e92b",424344,35
"fa76c21b-8e03-46dc-885d-a7f310afb728",424344,18
"00c7aea2-8e17-402d-95e9-79bff874a541",575815,18
"f46202ec-8fba-47c5-9653-7b90d1dfb90e",543786,18
"399d8555-a77e-48d3-a4bc-99beeb8b52bf",514570,16
"02978bc5-821e-49a3-b780-edf687f23789",514570,18
"d1e4472e-31f9-43a4-b79a-d4b64d714be7",500458,80
"9dd2f9f5-f576-49ec-8758-3b098c3ce007",500458,18
"b3cfeb46-6c2b-4061-aad8-dfae6bc717c1",571610,18
"2dc53f79-e439-43de-801c-39ace9c2bfde",571610,10749
"e5366b43-c5f8-46f7-a059-e27f1b2a5460",458252,16
"15053227-eb35-4dc1-b1a8-77028cf583d3",458252,35
"c71bc3df-cfab-4b62-8ab3-91bc3a890544",414030,18
"78664ea0-d354-4cc1-83a4-8f3ac790225d",593943,10749
"07567e0b-c933-4fdc-a800-35f55824e738",593943,35
"13e055f0-7358-438f-8af2-bfa2e1b67365",490447,53
"d2aed015-eec0-42fc-89ae-515be34d2ecd",490447,18
"2cc02e88-d037-4930-a769-7568f6b4678d",361142,10751
"15956ec0-6d9f-483a-9d61-330b0d017486",361142,12
"595b8c21-26f0-4c73-b57d-3709bfa64e21",361142,18
"3bd2ceab-831c-48b6-97e3-23e5e9ae083f",576026,35
"d0111d78-6358-4d7c-8025-2b3386111d92",576026,14
"af4a149f-5714-42fa-95df-5e50279093c7",576026,10751
"5d66976c-0892-4358-9a56-1890ea1114d9",587270,18
"03def544-b92d-412d-a4f5-967514298ec1",596369,18
"f1d7b54f-c179-4745-b448-786a0646128b",560705,18
"bae0bcba-32bf-42bd-90d9-63d869cdc8e9",591446,12
"dcf1366d-decb-4e3d-a4fd-3d13fcab5a01",591446,28
"3eaeb45b-4ef5-4250-8c4f-45a1b3fa9dc4",591446,14
"ebfe6010-4966-4c4a-bb0c-af361ca65f65",591446,10749
"8959814b-9aa8-4638-8755-7252f296ac5b",567044,18
"2e993a62-6e64-417b-b79a-6aab2adcea62",567044,10749
"14d6ff65-580a-4d1a-8936-1ace772b2076",567044,10402
"c5348eaa-6de1-4c73-aa78-8ae6ea5795eb",499925,53
"19bf5490-743b-4c39-b4f9-c9f73db1177e",548638,18
"df4caea2-47cc-4692-b841-e9e1d45376e2",570269,16
"9dd33f5d-9615-40c6-96f6-a2f18f025d02",570269,28
"02267a15-72fd-419b-96dd-ed985c500b62",570269,14
"2133d380-9d33-490b-ac8d-0b6f2023e38b",503257,99
"0ec886f7-4518-427f-a9e6-42d08817b2ea",503761,99
"f08dd069-a541-4835-acc5-922325e706f7",477871,18
"cd3b72ae-2e34-412c-a7ab-e929bc4a0e9c",477871,80
"35e28693-3575-4c8e-bc6b-45a988b7b813",509730,16
"d8b0f766-f0ed-4623-be49-df188585848e",509730,35
"5353fcda-690a-4437-bb77-963d02eb9d92",509730,10751
"ce6cb804-6d8b-4bc9-b1bd-97a4b7fbc52a",498062,10749
"e609d56f-db06-4aa7-8b2b-2c1f76d8c334",498062,27
"981e6599-72bf-420a-b0c7-e2c69f7669b7",498062,9648
"49f69f49-9bff-4f62-a0e7-2471a99e2d55",355196,14
"093f2fbb-587a-4648-812f-0e6eb7632b8e",355196,18
"186f5260-fe7d-4ac0-b1ae-04dddadd7874",481760,16
"2156b258-2940-4b53-8cf5-fac89853386e",586342,10749
"4459c2c4-c5d0-4f5d-adc5-6f386116ab09",586342,18
"90d89e17-3cdb-4100-af03-90d3f0a84de2",501529,35
"484d4cd8-dfe6-4c26-a85d-8f28df852c1f",592251,99
"c810b74f-314f-463c-bfcd-8709ee0cbc2b",547403,18
"34a3b33c-ac25-47b4-9ac7-ce1bb8d05a73",538675,18
"6dae11a2-2acf-4554-8afb-6def1c671c8a",538675,35
"73c70688-eb54-41f1-a79b-765675a9160e",504605,18
"75fc91c1-d08a-48fb-90cb-f71c32375780",504605,36
"d7bb35fc-1f06-4590-88e2-cf35d5e66c7a",504605,10749
"2313b593-1989-48cf-97d6-056402130fcc",489763,18
"4492662e-6492-40f2-89ca-879fe847ec10",578665,18
"ea21780f-e509-4b03-bfd3-7e8f79e7f28e",557642,16
"1560c66b-4ef9-47e7-934e-5613855b90e5",557642,10751
"55a68955-d484-49f0-b429-8550154a1692",569930,35
"1e0fcd0f-6402-4dae-80e5-e0724d3e1194",574297,18
"9f28a21d-d3cb-4e75-803e-a351dbdd6979",564701,18
"8eabd33b-4303-4c64-b490-26b641a1f3ce",564701,53
"5508b78f-c916-454a-abce-48d5113d3c3b",588073,28
"bacedec5-5d72-4c14-a682-0388d2ebf11c",588073,80
"d2ad5710-d905-4469-acd4-758d92d7f6dc",515047,18
"8df01362-d5ed-4f5f-adfa-be4195c05eb4",586172,878
"139c72b0-8279-458c-8cd1-b07eaf3fa40f",586172,28
"57b226eb-3aaf-4155-bf07-d6272850df7e",586172,18
"ecf76c96-d396-4307-a5fd-8887de02b229",493656,18
"472ab3c9-b9d9-4970-9061-e9c250a8c0cb",512603,18
"9524fde6-5e4a-486d-a37f-b69e91448ba4",543093,99
"f4970ead-3e18-46ed-a4d5-641b80db4ded",84944,18
"456c91de-20b6-47a9-b113-9f808a4bbbbc",84944,14
"50d1b6bb-861a-4fcd-a738-8db137942057",84944,27
"0fb26593-13f8-449b-a6cd-443bf5f89cdd",541339,18
"47ff64d4-9da8-4d34-ad78-d46919ce2a76",541495,28
"3493253d-34b3-48bf-8b2d-38dc624d60ed",541495,35
"4d7a1555-4e9a-4c47-8a93-283188823e39",539056,35
"63efe2ce-25ea-483f-9a97-76d7e5b7a32a",594673,18
"95d5f97e-60d0-4bc7-976f-310373eabc5d",594673,9648
"c3374c39-bca1-4449-a69c-d2d04edf6033",594673,53
"5458f328-05f6-4527-bae2-b4ba8fc7bf63",411139,18
"a6d4efd7-482c-4c1f-9bd2-b654f0e78f77",512732,10749
"66e0d3b5-c478-49b4-a468-df02b5212223",512732,18
"71dcf65f-1d42-40f6-9f79-55b8d618cde2",585862,28
"a8f622e8-62ad-42b3-a8f2-d09d392ec711",585862,18
"038a06e3-6f33-4789-9547-232a97780bab",585862,53
"cfc69a2a-9ed6-4e42-9efb-ad5c66f8b67d",533984,35
"bc048366-b64e-4b59-bf06-efcc5cbd1216",467546,12
"0bb22ed9-9adc-4ea1-bfc0-3a12a3e4f5fe",467546,18
"c26849a5-10e4-48df-beff-eeb4d6fc6601",552758,80
"48c2076f-e0fc-4ab4-90b2-98d980b30e0c",552758,28
"7969e4d2-b669-4812-906c-015db56c3748",552758,9648
"56b1818c-9323-433e-8dc6-1455de0c3035",552758,53
"21c7f928-a5c8-4f09-b136-a9582c8acc53",476651,18
"1aa5a53f-61cf-4584-b181-f6e2779128a5",593435,28
"50c6c271-f2e9-4984-9de4-6886512c951f",593435,27
